id	name	genus	species
729.354	Haemophilus parainfluenzae BEED17	Haemophilus	 Haemophilus parainfluenzae
888828.3	Haemophilus parainfluenzae ATCC 33392	Haemophilus	 Haemophilus parainfluenzae
1095746.3	Haemophilus parainfluenzae HK2019	Haemophilus	 Haemophilus parainfluenzae
1095745.3	Haemophilus parainfluenzae HK262	Haemophilus	 Haemophilus parainfluenzae
862965.3	Haemophilus parainfluenzae T3T1	Haemophilus	 Haemophilus parainfluenzae
1035188.3	Haemophilus pittmaniae HK 85	Haemophilus	 Haemophilus pittmaniae
1035839.4	Haemophilus sputorum CCUG 13788	Haemophilus	 Haemophilus sputorum
1078483.3	Haemophilus sputorum HK 2154	Haemophilus	 Haemophilus sputorum
730.11	[Haemophilus] ducreyi strain Cutaneous leg ulcer strain 2	Haemophilus	 [Haemophilus] ducreyi
470.1288	Acinetobacter baumannii strain AC29	Acinetobacter	 Acinetobacter baumannii
470.1294	Acinetobacter baumannii strain AB31	Acinetobacter	 Acinetobacter baumannii
696749.3	Acinetobacter baumannii 1656-2	Acinetobacter	 Acinetobacter baumannii
592014.3	Acinetobacter sp. 6013113	Acinetobacter	 Acinetobacter baumannii
525243.3	Acinetobacter sp. 6013150	Acinetobacter	 Acinetobacter baumannii
525242.3	Acinetobacter sp. 6014059	Acinetobacter	 Acinetobacter baumannii
480119.5	Acinetobacter baumannii AB0057	Acinetobacter	 Acinetobacter baumannii
557600.4	Acinetobacter baumannii AB307-0294	Acinetobacter	 Acinetobacter baumannii
405416.6	Acinetobacter baumannii ACICU	Acinetobacter	 Acinetobacter baumannii
400667.7	Acinetobacter baumannii ATCC 17978	Acinetobacter	 Acinetobacter baumannii
575584.3	Acinetobacter baumannii ATCC 19606	Acinetobacter	 Acinetobacter baumannii
509173.8	Acinetobacter baumannii AYE	Acinetobacter	 Acinetobacter baumannii
903895.3	Acinetobacter baumannii Canada BC-5	Acinetobacter	 Acinetobacter baumannii
1455315.5	Acinetobacter baumannii LAC-4	Acinetobacter	 Acinetobacter baumannii
889738.3	Acinetobacter baumannii MDR-TJ	Acinetobacter	 Acinetobacter baumannii
497978.4	Acinetobacter baumannii MDR-ZJ06	Acinetobacter	 Acinetobacter baumannii
903889.3	Acinetobacter baumannii OIFC137	Acinetobacter	 Acinetobacter baumannii
903893.3	Acinetobacter baumannii OIFC143	Acinetobacter	 Acinetobacter baumannii
509170.6	Acinetobacter baumannii SDF	Acinetobacter	 Acinetobacter baumannii
980514.3	Acinetobacter baumannii TCDC-AB0715	Acinetobacter	 Acinetobacter baumannii
1100841.3	Acinetobacter baumannii TYTH-1	Acinetobacter	 Acinetobacter baumannii
471.18	Acinetobacter calcoaceticus strain KCTC 2357	Acinetobacter	 Acinetobacter calcoaceticus
1217653.3	Acinetobacter calcoaceticus ANC 3680	Acinetobacter	 Acinetobacter calcoaceticus
1217690.3	Acinetobacter calcoaceticus ANC 3811	Acinetobacter	 Acinetobacter calcoaceticus
981331.5	Acinetobacter calcoaceticus DSM 30006 = CIP 81.8	Acinetobacter	 Acinetobacter calcoaceticus
1217654.3	Acinetobacter calcoaceticus NIPH 13	Acinetobacter	 Acinetobacter calcoaceticus
575585.3	Acinetobacter calcoaceticus RUH2202	Acinetobacter	 Acinetobacter calcoaceticus
1217670.3	Acinetobacter nosocomialis NIPH 2119	Acinetobacter	 Acinetobacter nosocomialis
575564.3	Acinetobacter sp. RUH2624	Acinetobacter	 Acinetobacter nosocomialis
48296.83	Acinetobacter pittii strain AP_882	Acinetobacter	 Acinetobacter pittii
48296.84	Acinetobacter pittii strain IEC338SC	Acinetobacter	 Acinetobacter pittii
1217691.3	Acinetobacter pittii ANC 4050	Acinetobacter	 Acinetobacter pittii
1217689.3	Acinetobacter pittii ANC 4052	Acinetobacter	 Acinetobacter pittii
871585.3	Acinetobacter calcoaceticus PHEA-2	Acinetobacter	 Acinetobacter pittii
575565.3	Acinetobacter sp. SH024	Acinetobacter	 Acinetobacter pittii
903915.3	Acinetobacter baumannii WC-141	Acinetobacter	-
707232.3	Acinetobacter haemolyticus ATCC 19194	Acinetobacter	 Acinetobacter haemolyticus
1217659.3	Acinetobacter haemolyticus CIP 64.3	Acinetobacter	 Acinetobacter haemolyticus
1217986.3	Acinetobacter haemolyticus NIPH 261	Acinetobacter	 Acinetobacter haemolyticus
1217662.4	Acinetobacter johnsonii ANC 3681	Acinetobacter	 Acinetobacter johnsonii
575586.4	Acinetobacter johnsonii SH046	Acinetobacter	 Acinetobacter johnsonii
40215.43	Acinetobacter junii strain lzh-X15	Acinetobacter	 Acinetobacter junii
40215.63	Acinetobacter junii strain NCTC12153	Acinetobacter	 Acinetobacter junii
40215.64	Acinetobacter junii strain NCTC10307	Acinetobacter	 Acinetobacter junii
40215.38	Acinetobacter junii strain 65	Acinetobacter	 Acinetobacter junii
40215.71	Acinetobacter junii BEED01	Acinetobacter	 Acinetobacter junii
1217666.5	Acinetobacter junii CIP 107470	Acinetobacter	 Acinetobacter junii
1217665.3	Acinetobacter junii NIPH 182	Acinetobacter	 Acinetobacter junii
1217665.6	Acinetobacter junii NIPH 182	Acinetobacter	 Acinetobacter junii
575587.3	Acinetobacter junii SH205	Acinetobacter	 Acinetobacter junii
1217668.3	Acinetobacter lwoffii NIPH 478	Acinetobacter	 Acinetobacter lwoffii
1217669.3	Acinetobacter lwoffii NIPH 715	Acinetobacter	 Acinetobacter lwoffii
575588.3	Acinetobacter lwoffii SH145	Acinetobacter	 Acinetobacter lwoffii
1046625.3	Acinetobacter lwoffii WJ10621	Acinetobacter	 Acinetobacter lwoffii
981334.6	Acinetobacter radioresistens DSM 6976 = NBRC 102413 = CIP 103788	Acinetobacter	 Acinetobacter radioresistens
1217674.3	Acinetobacter radioresistens NIPH 2130	Acinetobacter	 Acinetobacter radioresistens
575589.3	Acinetobacter radioresistens SH164	Acinetobacter	 Acinetobacter radioresistens
596318.3	Acinetobacter radioresistens SK82	Acinetobacter	 Acinetobacter radioresistens
525244.5	Acinetobacter sp. ATCC 27244	Acinetobacter	-
108980.15	Acinetobacter ursingii strain UBA1533	Acinetobacter	 Acinetobacter ursingii
108980.39	Acinetobacter ursingii strain M3	Acinetobacter	 Acinetobacter ursingii
108980.40	Acinetobacter ursingii BEED03	Acinetobacter	 Acinetobacter ursingii
480.212	Moraxella catarrhalis strain 25240	Moraxella	 Branhamella
749219.3	Moraxella catarrhalis RH4	Moraxella	 Branhamella
287.1306	Pseudomonas aeruginosa F22031	Pseudomonas	 Pseudomonas aeruginosa
287.1307	Pseudomonas aeruginosa NCGM 1984	Pseudomonas	 Pseudomonas aeruginosa
1051003.3	Pseudomonas aeruginosa 19BR	Pseudomonas	 Pseudomonas aeruginosa
350703.9	Pseudomonas aeruginosa 2192	Pseudomonas	 Pseudomonas aeruginosa
798130.4	Pseudomonas aeruginosa 39016	Pseudomonas	 Pseudomonas aeruginosa
1051005.3	Pseudomonas aeruginosa 9BR	Pseudomonas	 Pseudomonas aeruginosa
1280938.3	Pseudomonas aeruginosa B136-33	Pseudomonas	 Pseudomonas aeruginosa
557722.4	Pseudomonas aeruginosa LESB58	Pseudomonas	 Pseudomonas aeruginosa
381754.6	Pseudomonas aeruginosa PA7	Pseudomonas	 Pseudomonas aeruginosa
208964.1	Pseudomonas aeruginosa PAO1	Pseudomonas	 Pseudomonas aeruginosa
1191475.3	Pseudomonas aeruginosa PAO579	Pseudomonas	 Pseudomonas aeruginosa
208963.12	Pseudomonas aeruginosa UCBPP-PA14	Pseudomonas	 Pseudomonas aeruginosa
1248438.3	Pseudomonas alcaliphila 34	Pseudomonas	 Pseudomonas alcaliphila
294.123	Pseudomonas fluorescens strain UK4	Pseudomonas	 Pseudomonas fluorescens
1037911.3	Pseudomonas fluorescens A506	Pseudomonas	 Pseudomonas fluorescens
1114970.3	Pseudomonas fluorescens F113	Pseudomonas	 Pseudomonas fluorescens
1221522.3	Pseudomonas fluorescens NCIMB 11764	Pseudomonas	 Pseudomonas fluorescens
205922.5	Pseudomonas fluorescens Pf0-1	Pseudomonas	 Pseudomonas fluorescens
1038922.3	Pseudomonas fluorescens Q2-87	Pseudomonas	 Pseudomonas fluorescens
1038923.3	Pseudomonas fluorescens Q8r1-96	Pseudomonas	 Pseudomonas fluorescens
216595.4	Pseudomonas fluorescens SBW25	Pseudomonas	 Pseudomonas fluorescens
1038924.3	Pseudomonas fluorescens SS101	Pseudomonas	 Pseudomonas fluorescens
746360.3	Pseudomonas fluorescens WH6	Pseudomonas	 Pseudomonas fluorescens
220664.3	Pseudomonas fluorescens Pf-5	Pseudomonas	 Pseudomonas protegens
76759.14	Pseudomonas monteilii strain USDA-ARS-USMARC-56711	Pseudomonas	 Pseudomonas monteilii
303.200	Pseudomonas putida strain PC2	Pseudomonas	 Pseudomonas putida
303.167	Pseudomonas putida strain DLL-E4	Pseudomonas	 Pseudomonas putida
931281.3	Pseudomonas putida BIRD-1	Pseudomonas	 Pseudomonas putida
1196325.3	Pseudomonas putida DOT-T1E	Pseudomonas	 Pseudomonas putida
351746.6	Pseudomonas putida F1	Pseudomonas	 Pseudomonas putida
76869.5	Pseudomonas putida GB-1	Pseudomonas	 Pseudomonas putida
1331671.3	Pseudomonas putida H8234	Pseudomonas	 Pseudomonas putida
1215088.3	Pseudomonas putida HB3267	Pseudomonas	 Pseudomonas putida
160488.4	Pseudomonas putida KT2440	Pseudomonas	 Pseudomonas putida
1211579.3	Pseudomonas putida NBRC 14164	Pseudomonas	 Pseudomonas putida
231023.4	Pseudomonas putida ND6	Pseudomonas	 Pseudomonas putida
1042876.5	Pseudomonas putida S16	Pseudomonas	 Pseudomonas putida
390235.5	Pseudomonas putida W619	Pseudomonas	 Pseudomonas putida
665948.3	Pseudomonas sp. 2_1_26	Pseudomonas	-
316.77	Pseudomonas stutzeri strain 28a24	Pseudomonas	 Pseudomonas stutzeri
316.105	Pseudomonas stutzeri strain SLG510A3-8	Pseudomonas	 Pseudomonas stutzeri
379731.5	Pseudomonas stutzeri A1501	Pseudomonas	 Pseudomonas stutzeri
32042.3	Pseudomonas stutzeri ATCC 14405 = CCUG 16156	Pseudomonas	 Pseudomonas stutzeri
96563.4	Pseudomonas stutzeri ATCC 17588 = LMG 11199	Pseudomonas	 Pseudomonas stutzeri
1196835.3	Pseudomonas stutzeri CCUG 29243	Pseudomonas	 Pseudomonas stutzeri
1123519.7	Pseudomonas stutzeri DSM 10701	Pseudomonas	 Pseudomonas stutzeri
996285.3	Pseudomonas stutzeri DSM 4166	Pseudomonas	 Pseudomonas stutzeri
1218352.3	Pseudomonas stutzeri KOS6	Pseudomonas	 Pseudomonas stutzeri
1212548.4	Pseudomonas stutzeri NF13	Pseudomonas	 Pseudomonas stutzeri
644801.3	Pseudomonas stutzeri RCH2	Pseudomonas	 Pseudomonas stutzeri
1109445.3	Pseudomonas stutzeri SDM-LAC	Pseudomonas	 Pseudomonas stutzeri
1210443.6	Pseudomonas stutzeri T13	Pseudomonas	 Pseudomonas stutzeri
477228.3	Pseudomonas stutzeri TS44	Pseudomonas	 Pseudomonas stutzeri
1200345.6	Pseudomonas stutzeri XLDN-R	Pseudomonas	 Pseudomonas stutzeri
675812.3	Grimontia hollisae CIP 101886	Grimontia	 Grimontia hollisae
676.24	Vibrio fluvialis strain ATCC 33809	Vibrio	 Vibrio fluvialis
675811.4	Vibrio furnissii CIP 102972	Vibrio	 Vibrio furnissii
903510.3	Vibrio furnissii NCTC 11218	Vibrio	 Vibrio furnissii
670.437	Vibrio parahaemolyticus strain FORC_008	Vibrio	 Vibrio parahaemolyticus
670.436	Vibrio parahaemolyticus strain 10329	Vibrio	 Vibrio parahaemolyticus
1211705.3	Vibrio parahaemolyticus BB22OP	Vibrio	 Vibrio parahaemolyticus
223926.1	Vibrio parahaemolyticus RIMD 2210633	Vibrio	 Vibrio parahaemolyticus
674.46	Vibrio mimicus strain ATCC 33654	Vibrio	 Vibrio mimicus
675806.3	Vibrio mimicus MB-451	Vibrio	 Vibrio mimicus
675820.3	Vibrio mimicus VM223	Vibrio	 Vibrio mimicus
1123253.3	Silanimonas lenta DSM 16282	Silanimonas	 Silanimonas lenta
40324.126	Stenotrophomonas maltophilia strain ISMMS3	Stenotrophomonas	 Stenotrophomonas maltophilia
1163399.5	Stenotrophomonas maltophilia D457	Stenotrophomonas	 Stenotrophomonas maltophilia
522373.3	Stenotrophomonas maltophilia K279a	Stenotrophomonas	 Stenotrophomonas maltophilia
391008.4	Stenotrophomonas maltophilia R551-3	Stenotrophomonas	 Stenotrophomonas maltophilia
563192.3	Bilophila wadsworthia 3_1_6	Bilophila	 Bilophila wadsworthia
207559.7	Desulfovibrio desulfuricans subsp. desulfuricans str. G20	Desulfovibrio	 Desulfovibrio alaskensis
525146.4	Desulfovibrio desulfuricans subsp. desulfuricans str. ATCC 27774	Desulfovibrio	 Desulfovibrio desulfuricans
411464.8	Desulfovibrio piger ATCC 29098	Desulfovibrio	 Desulfovibrio piger
457398.5	Desulfovibrio sp. 3_1_syn3	Desulfovibrio	-
665942.3	Desulfovibrio sp. 6_1_46AFAA	Desulfovibrio	-
1121444.3	Desulfovibrio desulfuricans subsp. aestuarii DSM 17919 = ATCC 29578	Halodesulfovibrio	 Halodesulfovibrio aestuarii
888827.3	Arcobacter butzleri JV22	Arcobacter	 Arcobacter butzleri
195.1023	Campylobacter coli strain YH501	Campylobacter	 Campylobacter coli
195.363	Campylobacter coli strain BFR-CA-9557	Campylobacter	 Campylobacter coli
195.462	Campylobacter coli strain n/a	Campylobacter	 Campylobacter coli
195.899	Campylobacter coli strain n/a	Campylobacter	 Campylobacter coli
864566.3	Campylobacter coli JV20	Campylobacter	 Campylobacter coli
306254.7	Campylobacter coli RM2228	Campylobacter	 Campylobacter coli
199.830	Campylobacter concisus strain AAUH-12CDti2-a	Campylobacter	 Campylobacter concisus
199.248	Campylobacter concisus strain ATCC 33237	Campylobacter	 Campylobacter concisus
199.901	Campylobacter concisus strain P2CDO4	Campylobacter	 Campylobacter concisus
199.994	Campylobacter concisus BEED07	Campylobacter	 Campylobacter concisus
360104.9	Campylobacter concisus 13826	Campylobacter	 Campylobacter concisus
929793.3	Campylobacter concisus UNSWCD	Campylobacter	 Campylobacter concisus
360105.8	Campylobacter curvus 525.92	Campylobacter	 Campylobacter curvus
1121268.3	Campylobacter curvus DSM 6644	Campylobacter	 Campylobacter curvus
32019.15	Campylobacter fetus subsp. fetus	Campylobacter	 Campylobacter fetus
360106.6	Campylobacter fetus subsp. fetus 82-40	Campylobacter	 Campylobacter fetus
983328.4	Campylobacter fetus subsp. venerealis NCTC 10354	Campylobacter	 Campylobacter fetus
553220.3	Campylobacter gracilis RM3268	Campylobacter	 Campylobacter gracilis
360107.7	Campylobacter hominis ATCC BAA-381	Campylobacter	 Campylobacter hominis
197.5229	Campylobacter jejuni strain CJM1cam	Campylobacter	 Campylobacter jejuni
197.5249	Campylobacter jejuni strain NCTC11351	Campylobacter	 Campylobacter jejuni
197.15238	Campylobacter jejuni BEED08	Campylobacter	 Campylobacter jejuni
195099.5	Campylobacter jejuni RM1221	Campylobacter	 Campylobacter jejuni
360109.7	Campylobacter jejuni subsp. doylei 269.97	Campylobacter	 Campylobacter jejuni
683082.3	Campylobacter jejuni subsp. jejuni 1336	Campylobacter	 Campylobacter jejuni
683083.3	Campylobacter jejuni subsp. jejuni 414	Campylobacter	 Campylobacter jejuni
354242.17	Campylobacter jejuni subsp. jejuni 81-176 [WGS]	Campylobacter	 Campylobacter jejuni
407148.6	Campylobacter jejuni subsp. jejuni 81116	Campylobacter	 Campylobacter jejuni
645464.3	Campylobacter jejuni subsp. jejuni M1	Campylobacter	 Campylobacter jejuni
192222.6	Campylobacter jejuni subsp. jejuni NCTC 11168	Campylobacter	 Campylobacter jejuni
1211776.3	Campylobacter jejuni subsp. jejuni NCTC 11168-BN148	Campylobacter	 Campylobacter jejuni
306263.5	Campylobacter lari RM2100	Campylobacter	 Campylobacter lari
553218.4	Campylobacter rectus RM3267	Campylobacter	 Campylobacter rectus
1244083.3	Campylobacter showae CSUNSWCD	Campylobacter	 Campylobacter showae
553219.3	Campylobacter showae RM3277	Campylobacter	 Campylobacter showae
665939.3	Campylobacter sp. 10_1_50	Campylobacter	-
888826.3	Campylobacter upsaliensis JV21	Campylobacter	 Campylobacter upsaliensis
306264.5	Campylobacter upsaliensis RM3195	Campylobacter	 Campylobacter upsaliensis
827.3	Campylobacter ureolyticus strain CIT007	Campylobacter	 Campylobacter ureolyticus
883165.3	Campylobacter ureolyticus ACS-301-V-Sch3b	Campylobacter	 Campylobacter ureolyticus
1121102.3	Bacteroides ureolyticus DSM 20703	Campylobacter	 Campylobacter ureolyticus
6666666.205274	Campylobacter ureolyticus LFYP111	Campylobacter	 Campylobacter ureolyticus
1032069.3	Campylobacter ureolyticus RIGS 9880	Campylobacter	 Campylobacter ureolyticus
613026.4	Helicobacter bilis ATCC 43879	Helicobacter	 Helicobacter bilis
1235804.3	Helicobacter bilis WiWa	Helicobacter	 Helicobacter bilis
537970.5	Helicobacter canadensis MIT 98-5491	Helicobacter	 Helicobacter canadensis
1206745.3	Helicobacter cinaedi ATCC BAA-847	Helicobacter	 Helicobacter cinaedi
537971.5	Helicobacter cinaedi CCUG 18818	Helicobacter	 Helicobacter cinaedi
537972.5	Helicobacter pullorum MIT 98-5489	Helicobacter	 Helicobacter pullorum
210.1381	Helicobacter pylori 26695-1MET	Helicobacter	 Helicobacter pylori
210.1380	Helicobacter pylori Hp238	Helicobacter	 Helicobacter pylori
210.1916	Helicobacter pylori strain BM013A	Helicobacter	 Helicobacter pylori
85962.8	Helicobacter pylori 26695	Helicobacter	 Helicobacter pylori
585535.5	Helicobacter pylori 35A	Helicobacter	 Helicobacter pylori
684950.4	Helicobacter pylori 52	Helicobacter	 Helicobacter pylori
585538.3	Helicobacter pylori 83	Helicobacter	 Helicobacter pylori
985081.3	Helicobacter pylori 2017	Helicobacter	 Helicobacter pylori
693745.3	Helicobacter pylori B8	Helicobacter	 Helicobacter pylori
866344.4	Helicobacter pylori F16	Helicobacter	 Helicobacter pylori
563041.6	Helicobacter pylori G27	Helicobacter	 Helicobacter pylori
992119.3	Helicobacter pylori Hp M3	Helicobacter	 Helicobacter pylori
85963.7	Helicobacter pylori J99	Helicobacter	 Helicobacter pylori
570508.6	Helicobacter pylori P12	Helicobacter	 Helicobacter pylori
1055529.4	Helicobacter pylori Puno135	Helicobacter	 Helicobacter pylori
512562.5	Helicobacter pylori Shi470	Helicobacter	 Helicobacter pylori
1321938.4	Helicobacter pylori UM299	Helicobacter	 Helicobacter pylori
556267.4	Helicobacter winghamensis ATCC BAA-430	Helicobacter	 Helicobacter winghamensis
1133568.3	Brachyspira pilosicoli B2904	Brachyspira	 Brachyspira pilosicoli
1161918.5	Brachyspira pilosicoli WesB	Brachyspira	 Brachyspira pilosicoli
592015.5	Anaerobaculum hydrogeniformans ATCC BAA-1850	Acetomicrobium	 Acetomicrobium hydrogeniformans
352165.3	Pyramidobacter piscolens W5455	Pyramidobacter	 Pyramidobacter piscolens
457415.3	Synergistes sp. 3_1_syn1	Synergistes	-
1654.11	Actinomyces sp. BEED04	Actinomyces	-
1120942.4	Actinomyces georgiae DSM 6843	Actinomyces	 Actinomyces georgiae
435830.3	Actinomyces graevenitzii C83	Actinomyces	 Actinomyces graevenitzii
1655.49	Actinomyces naeslundii strain NCTC 10301	Actinomyces	 Actinomyces naeslundii
1655.52	Actinomyces naeslundii strain ATCC 27039	Actinomyces	 Actinomyces naeslundii
1655.46	Actinomyces naeslundii strain MB-1	Actinomyces	 Actinomyces naeslundii
1655.82	Actinomyces naeslundii BEED02	Actinomyces	 Actinomyces naeslundii
1115803.3	Actinomyces naeslundii str. Howell 279	Actinomyces	 Actinomyces naeslundii
1660.4	Actinomyces odontolyticus strain XH001	Actinomyces	 Actinomyces odontolyticus
1660.10	Actinomyces odontolyticus LFYP35	Actinomyces	 Actinomyces odontolyticus
411466.7	Actinomyces odontolyticus ATCC 17982	Actinomyces	 Actinomyces odontolyticus
649742.3	Actinomyces odontolyticus F0309	Actinomyces	 Actinomyces odontolyticus
544580.10	Actinomyces oris strain T14V	Actinomyces	 Actinomyces oris
1203556.3	Actinomyces sp. HPA0247	Actinomyces	-
883077.3	Actinomyces turicensis ACS-279-V-Col4	Actinomyces	 Actinomyces turicensis
525246.3	Actinomyces urogenitalis DSM 15434	Actinomyces	 Actinomyces urogenitalis
1284679.3	Actinomyces urogenitalis S6-C4	Actinomyces	 Actinomyces urogenitalis
562973.4	Actinomyces viscosus C505	Actinomyces	 Actinomyces viscosus
644284.3	Arcanobacterium haemolyticum DSM 20595	Arcanobacterium	 Arcanobacterium haemolyticum
548479.6	Mobiluncus curtisii ATCC 43063	Mobiluncus	 Mobiluncus curtisii
887326.3	Mobiluncus curtisii ATCC 51333	Mobiluncus	 Mobiluncus curtisii
887899.3	Mobiluncus curtisii subsp. holmesii ATCC 35242	Mobiluncus	 Mobiluncus curtisii
596328.3	Mobiluncus mulieris 28-1	Mobiluncus	 Mobiluncus mulieris
871571.3	Mobiluncus mulieris ATCC 35239	Mobiluncus	 Mobiluncus mulieris
585199.3	Mobiluncus mulieris ATCC 35243	Mobiluncus	 Mobiluncus mulieris
866770.3	Mobiluncus mulieris FB024-16	Mobiluncus	 Mobiluncus mulieris
184870.3	Varibaculum cambriense strain DNF00696	Varibaculum	 Varibaculum cambriense
1403948.3	Varibaculum cambriense DORA_20	Varibaculum	 Varibaculum cambriense
1123488.3	Varibaculum cambriense DSM 15806	Varibaculum	 Varibaculum cambriense
1678.111	Bifidobacterium longum subsp. infantis R0033	Bifidobacterium	 Bifidobacterium longum
1680.5	Bifidobacterium adolescentis strain BBMN23	Bifidobacterium	 Bifidobacterium adolescentis
367928.6	Bifidobacterium adolescentis ATCC 15703	Bifidobacterium	 Bifidobacterium adolescentis
411481.5	Bifidobacterium adolescentis L2-32	Bifidobacterium	 Bifidobacterium adolescentis
6666666.201645	Bifidobacterium adolescentis LFYP80	Bifidobacterium	 Bifidobacterium adolescentis
1437612.3	Bifidobacterium stercoris JCM 15918	Bifidobacterium	 Bifidobacterium adolescentis
1683.4	Bifidobacterium angulatum strain GT102	Bifidobacterium	 Bifidobacterium angulatum
518635.5	Bifidobacterium angulatum DSM 20098	Bifidobacterium	 Bifidobacterium angulatum
28025.4	Bifidobacterium animalis subsp. lactis RH	Bifidobacterium	 Bifidobacterium animalis
442563.4	Bifidobacterium animalis subsp. lactis AD011	Bifidobacterium	 Bifidobacterium animalis
1168290.3	Bifidobacterium animalis subsp. lactis B420	Bifidobacterium	 Bifidobacterium animalis
552531.3	Bifidobacterium animalis subsp. lactis BB-12	Bifidobacterium	 Bifidobacterium animalis
1075106.4	Bifidobacterium animalis subsp. lactis BLC1	Bifidobacterium	 Bifidobacterium animalis
911598.3	Bifidobacterium animalis subsp. lactis BS 01	Bifidobacterium	 Bifidobacterium animalis
742729.3	Bifidobacterium animalis subsp. lactis Bi-07	Bifidobacterium	 Bifidobacterium animalis
580050.3	Bifidobacterium animalis subsp. lactis Bl-04	Bifidobacterium	 Bifidobacterium animalis
1042403.4	Bifidobacterium animalis subsp. lactis CNCM I-2494	Bifidobacterium	 Bifidobacterium animalis
555970.3	Bifidobacterium animalis subsp. lactis DSM 10140	Bifidobacterium	 Bifidobacterium animalis
1681.51	Bifidobacterium bifidum strain 156B	Bifidobacterium	 Bifidobacterium bifidum
500634.6	Bifidobacterium bifidum ATCC 29521 = JCM 1255 = DSM 20456	Bifidobacterium	 Bifidobacterium bifidum
398513.5	Bifidobacterium bifidum NCIMB 41171	Bifidobacterium	 Bifidobacterium bifidum
702459.3	Bifidobacterium bifidum PRL2010	Bifidobacterium	 Bifidobacterium bifidum
883062.5	Bifidobacterium bifidum S17	Bifidobacterium	 Bifidobacterium bifidum
1385938.3	Bifidobacterium breve 12L	Bifidobacterium	 Bifidobacterium breve
1385943.3	Bifidobacterium breve 2L	Bifidobacterium	 Bifidobacterium breve
1385942.3	Bifidobacterium breve 689b	Bifidobacterium	 Bifidobacterium breve
866777.3	Bifidobacterium breve ACS-071-V-Sch8b	Bifidobacterium	 Bifidobacterium breve
1036735.3	Bifidobacterium breve CECT 7263	Bifidobacterium	 Bifidobacterium breve
1074482.3	Bifidobacterium breve DPC 6330	Bifidobacterium	 Bifidobacterium breve
518634.7	Bifidobacterium breve DSM 20213 = JCM 1192	Bifidobacterium	 Bifidobacterium breve
1203540.3	Bifidobacterium breve HPH0326	Bifidobacterium	 Bifidobacterium breve
1385939.3	Bifidobacterium breve JCM 7017	Bifidobacterium	 Bifidobacterium breve
1385940.3	Bifidobacterium breve JCM 7019	Bifidobacterium	 Bifidobacterium breve
6666666.201535	Bifidobacterium breve JG_Bg463	Bifidobacterium	 Bifidobacterium breve
6666666.201646	Bifidobacterium breve LFYP81	Bifidobacterium	 Bifidobacterium breve
1365960.3	Bifidobacterium breve MCC 0121	Bifidobacterium	 Bifidobacterium breve
1365961.3	Bifidobacterium breve MCC 0305	Bifidobacterium	 Bifidobacterium breve
1365962.3	Bifidobacterium breve MCC 0476	Bifidobacterium	 Bifidobacterium breve
1365963.3	Bifidobacterium breve MCC 1094	Bifidobacterium	 Bifidobacterium breve
1365964.3	Bifidobacterium breve MCC 1114	Bifidobacterium	 Bifidobacterium breve
1365965.3	Bifidobacterium breve MCC 1128	Bifidobacterium	 Bifidobacterium breve
1365966.3	Bifidobacterium breve MCC 1340	Bifidobacterium	 Bifidobacterium breve
1365967.3	Bifidobacterium breve MCC 1454	Bifidobacterium	 Bifidobacterium breve
1365968.3	Bifidobacterium breve MCC 1604	Bifidobacterium	 Bifidobacterium breve
1365969.3	Bifidobacterium breve MCC 1605	Bifidobacterium	 Bifidobacterium breve
1385941.3	Bifidobacterium breve NCFB 2258	Bifidobacterium	 Bifidobacterium breve
326426.4	Bifidobacterium breve UCC2003	Bifidobacterium	 Bifidobacterium breve
1686.6	Bifidobacterium catenulatum strain 1899B	Bifidobacterium	 Bifidobacterium catenulatum
566552.4	Bifidobacterium catenulatum DSM 16992	Bifidobacterium	 Bifidobacterium catenulatum
566552.23	Bifidobacterium catenulatum JG_Bg468_v2	Bifidobacterium	 Bifidobacterium catenulatum
473819.7	Bifidobacterium dentium ATCC 27678	Bifidobacterium	 Bifidobacterium dentium
871562.3	Bifidobacterium dentium ATCC 27679	Bifidobacterium	 Bifidobacterium dentium
401473.3	Bifidobacterium dentium Bd1	Bifidobacterium	 Bifidobacterium dentium
1150423.4	Bifidobacterium dentium JCM 1195 = DSM 20436	Bifidobacterium	 Bifidobacterium dentium
553191.3	Bifidobacterium dentium JCVIHMP022	Bifidobacterium	 Bifidobacterium dentium
6666666.201629	Bifidobacterium dentium LFYP24	Bifidobacterium	 Bifidobacterium dentium
561180.4	Bifidobacterium gallicum DSM 20093	Bifidobacterium	 Bifidobacterium gallicum
1150460.7	Bifidobacterium kashiwanohense JCM 15439 = DSM 21854	Bifidobacterium	 Bifidobacterium kashiwanohense
216816.143	Bifidobacterium longum subsp. longum 1898B	Bifidobacterium	 Bifidobacterium longum
216816.177	Bifidobacterium longum subsp. longum APC1473	Bifidobacterium	 Bifidobacterium longum
216816.274	Bifidobacterium longum subsp. longum AF27-1BH	Bifidobacterium	 Bifidobacterium longum
216816.224	Bifidobacterium longum subsp. longum DS7_3	Bifidobacterium	 Bifidobacterium longum
216816.107	Bifidobacterium longum subsp. longum 105-A	Bifidobacterium	 Bifidobacterium longum
216816.183	Bifidobacterium longum subsp. longum DPC6320	Bifidobacterium	 Bifidobacterium longum
216816.186	Bifidobacterium longum subsp. suis APC1461	Bifidobacterium	 Bifidobacterium longum
